num       tox                 	h0         	stress vth value	 stress ids value 	aged vth value 	   aged ids value 
1386 	0.3390613389  	0.3390613389 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1270 	0.3418842142  	0.3418842142 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1806 	0.3412451132  	0.3412451132 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1790 	0.3410956401  	0.3410956401 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1587 	0.3419477449  	0.3419477449 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1117 	0.3417454609  	0.3417454609 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
558 	0.3409626169  	0.3409626169 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1848 	0.3409707766  	0.3409707766 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
93 	0.3420249981  	0.3420249981 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1076 	0.3424821655  	0.3424821655 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
391 	0.342302436  	0.342302436 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1163 	0.3424278873  	0.3424278873 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1410 	0.342870721  	0.342870721 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1726 	0.3427246281  	0.3427246281 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1632 	0.3436535717  	0.3436535717 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1325 	0.3435874436  	0.3435874436 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1458 	0.3436527785  	0.3436527785 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
659 	0.3430079399  	0.3430079399 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1412 	0.3438412373  	0.3438412373 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1582 	0.3431845386  	0.3431845386 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
205 	0.342968173  	0.342968173 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
381 	0.3430985417  	0.3430985417 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1447 	0.3437080825  	0.3437080825 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1791 	0.3439995606  	0.3439995606 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
826 	0.3440839996  	0.3440839996 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1119 	0.342508201  	0.342508201 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
503 	0.3444294533  	0.3444294533 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1215 	0.3447028288  	0.3447028288 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
638 	0.3446641866  	0.3446641866 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1314 	0.34450353  	0.34450353 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1678 	0.3446522528  	0.3446522528 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1898 	0.3450676755  	0.3450676755 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
38 	0.344836506  	0.344836506 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1672 	0.3454346381  	0.3454346381 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1099 	0.3450704615  	0.3450704615 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
295 	0.3451746078  	0.3451746078 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
150 	0.3451567626  	0.3451567626 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
468 	0.345178623  	0.345178623 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1971 	0.3454675547  	0.3454675547 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
144 	0.3457558245  	0.3457558245 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1618 	0.3463510585  	0.3463510585 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1504 	0.3460655501  	0.3460655501 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
439 	0.3459212251  	0.3459212251 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1129 	0.3465064601  	0.3465064601 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
665 	0.3466195382  	0.3466195382 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
670 	0.346789224  	0.346789224 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
547 	0.3468079288  	0.3468079288 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1603 	0.3468616198  	0.3468616198 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
681 	0.3468762898  	0.3468762898 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
686 	0.3469364534  	0.3469364534 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
556 	0.3469260208  	0.3469260208 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1610 	0.3469794858  	0.3469794858 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
33 	0.3470782351  	0.3470782351 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1616 	0.3472066931  	0.3472066931 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
57 	0.347437485  	0.347437485 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
20 	0.3475214956  	0.3475214956 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
751 	0.3469067302  	0.3469067302 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
625 	0.3469502517  	0.3469502517 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
43 	0.3475089625  	0.3475089625 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
27 	0.3475523473  	0.3475523473 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1240 	0.3476130647  	0.3476130647 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
36 	0.347559338  	0.347559338 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1216 	0.347689578  	0.347689578 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1245 	0.3477127753  	0.3477127753 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1548 	0.3486010448  	0.3486010448 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1353 	0.348746085  	0.348746085 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
166 	0.3481941349  	0.3481941349 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1242 	0.3477103798  	0.3477103798 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1431 	0.3488197857  	0.3488197857 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
531 	0.3494162533  	0.3494162533 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
538 	0.3493778655  	0.3493778655 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1765 	0.3494918669  	0.3494918669 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1749 	0.3491339914  	0.3491339914 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
757 	0.3496755385  	0.3496755385 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
164 	0.3495684512  	0.3495684512 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1783 	0.3497689199  	0.3497689199 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
754 	0.349986977  	0.349986977 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1328 	0.349901337  	0.349901337 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
457 	0.3509985587  	0.3509985587 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1035 	0.350165309  	0.350165309 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
540 	0.3499023537  	0.3499023537 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1261 	0.3506785812  	0.3506785812 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1206 	0.351347359  	0.351347359 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
462 	0.3512572843  	0.3512572843 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
432 	0.3513711018  	0.3513711018 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1258 	0.3512231924  	0.3512231924 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1201 	0.3515492129  	0.3515492129 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
709 	0.3518378594  	0.3518378594 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
505 	0.3517759382  	0.3517759382 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1660 	0.3519862489  	0.3519862489 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
706 	0.3520952922  	0.3520952922 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
510 	0.3526426209  	0.3526426209 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1685 	0.3520068311  	0.3520068311 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
72 	0.3527070341  	0.3527070341 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
141 	0.3529397878  	0.3529397878 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1333 	0.3533999001  	0.3533999001 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1280 	0.3536285778  	0.3536285778 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1083 	0.3534899538  	0.3534899538 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1930 	0.3537910858  	0.3537910858 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1596 	0.3533991686  	0.3533991686 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1372 	0.3539838845  	0.3539838845 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1682 	0.3540603452  	0.3540603452 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1055 	0.3545898533  	0.3545898533 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1735 	0.3547513589  	0.3547513589 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
941 	0.3545488533  	0.3545488533 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
620 	0.3547515765  	0.3547515765 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1140 	0.3544416666  	0.3544416666 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1933 	0.3548850773  	0.3548850773 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1 	0.3530812122  	0.3530812122 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
371 	0.3531923216  	0.3531923216 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1876 	0.3548806036  	0.3548806036 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
836 	0.354996182  	0.354996182 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1363 	0.3552129975  	0.3552129975 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
799 	0.3555332512  	0.3555332512 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1978 	0.3553949718  	0.3553949718 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1002 	0.355837428  	0.355837428 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
138 	0.3561670576  	0.3561670576 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1272 	0.3561085229  	0.3561085229 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
418 	0.3559260705  	0.3559260705 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
460 	0.3562325926  	0.3562325926 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
91 	0.3562759721  	0.3562759721 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1981 	0.3560122779  	0.3560122779 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
421 	0.3565223557  	0.3565223557 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
230 	0.3568353604  	0.3568353604 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
727 	0.3569774548  	0.3569774548 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
645 	0.3569440447  	0.3569440447 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
884 	0.3573340269  	0.3573340269 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1883 	0.3575118051  	0.3575118051 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1899 	0.3578189819  	0.3578189819 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
120 	0.3573187649  	0.3573187649 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1019 	0.3576252462  	0.3576252462 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
352 	0.3582189306  	0.3582189306 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1158 	0.3576536112  	0.3576536112 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1743 	0.3579261301  	0.3579261301 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
792 	0.3585218185  	0.3585218185 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1874 	0.3587308725  	0.3587308725 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1812 	0.3587833406  	0.3587833406 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1455 	0.3590582616  	0.3590582616 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1379 	0.3589497183  	0.3589497183 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
808 	0.3592846627  	0.3592846627 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1892 	0.3598486263  	0.3598486263 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
966 	0.3594229424  	0.3594229424 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
323 	0.3591100389  	0.3591100389 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
687 	0.3588662861  	0.3588662861 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
271 	0.3612228229  	0.3612228229 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1153 	0.3592127336  	0.3592127336 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
250 	0.3616043194  	0.3616043194 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
576 	0.3623620582  	0.3623620582 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1433 	0.359940504  	0.359940504 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1518 	0.3599236687  	0.3599236687 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
225 	0.361651052  	0.361651052 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1319 	0.3600799255  	0.3600799255 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
402 	0.3605397386  	0.3605397386 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1502 	0.3601051244  	0.3601051244 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
1650 	0.3609667723  	0.3609667723 	466.826 mV             	3.18282 mA      	632.478 mV        	2.68909 mA   
